sensor_id,timestamp,container_id,shipment_id,route_id,temperature_c,humidity_percent,vibration_level,door_status,gps_latitude,gps_longitude,battery_percent,network_signal
241,2026-01-01 04:01:00,C323,SH00865,R012,2.1,80,6.9,CLOSED,20.619503,70.661798,88,Strong
242,2026-01-01 04:02:00,C495,SH02132,R067,8.4,93,2.7,OPEN,20.04938,73.259054,50,Weak
243,2026-01-01 04:03:00,C289,SH01943,R030,9.0,87,3.0,CLOSED,22.629417,71.677788,94,Medium
244,2026-01-01 04:04:00,C090,SH04732,R086,2.7,95,2.0,OPEN,21.947574,70.649684,95,Strong
245,2026-01-01 04:05:00,C471,SH02604,R090,12.1,83,7.2,OPEN,20.360898,72.603466,74,Medium
246,2026-01-01 04:06:00,C474,SH01051,R052,2.8,90,3.3,CLOSED,20.700813,71.31885,45,Weak
247,2026-01-01 04:07:00,C245,SH00889,R020,6.7,75,4.6,OPEN,23.85948,71.893841,71,Medium
248,2026-01-01 04:08:00,C489,SH04774,R019,3.1,70,4.0,CLOSED,20.823299,72.189163,62,Strong
249,2026-01-01 04:09:00,C490,SH04353,R094,14.0,78,5.6,OPEN,22.861067,71.803803,85,Medium
250,2026-01-01 04:10:00,C350,SH01369,R093,4.1,84,3.8,OPEN,20.01639,73.971186,82,Strong
251,2026-01-01 04:11:00,C414,SH02336,R036,5.4,83,3.6,OPEN,23.699558,71.404239,42,Weak
252,2026-01-01 04:12:00,C039,SH02288,R034,3.3,67,3.7,CLOSED,23.784173,72.071295,35,Weak
253,2026-01-01 04:13:00,C199,SH03987,R090,9.0,87,1.7,OPEN,21.586136,70.323578,62,Weak
254,2026-01-01 04:14:00,C194,SH04118,R020,2.9,90,4.8,OPEN,23.260511,71.304517,62,Strong
255,2026-01-01 04:15:00,C071,SH02414,R021,8.0,89,4.9,CLOSED,22.952276,72.233135,80,Medium
256,2026-01-01 04:16:00,C442,SH04605,R048,11.4,95,1.6,CLOSED,22.0018,73.52294,23,Medium
257,2026-01-01 04:17:00,C428,SH02311,R023,3.6,86,3.8,CLOSED,22.828755,73.374404,28,Weak
258,2026-01-01 04:18:00,C279,SH01330,R029,10.3,64,7.8,CLOSED,20.347689,70.390746,92,Medium
259,2026-01-01 04:19:00,C027,SH03556,R046,8.0,61,7.1,CLOSED,23.7046,73.639853,71,Medium
260,2026-01-01 04:20:00,C422,SH04853,R029,4.6,90,1.6,CLOSED,20.341734,72.773521,66,Medium
261,2026-01-01 04:21:00,C033,SH04058,R059,8.5,88,4.6,OPEN,23.798585,73.542229,53,Medium
262,2026-01-01 04:22:00,C056,SH00994,R096,14.4,91,5.0,OPEN,22.675131,71.123445,40,Weak
263,2026-01-01 04:23:00,C237,SH01322,R003,14.0,72,2.6,CLOSED,22.095118,71.222893,81,Medium
264,2026-01-01 04:24:00,C382,SH02992,R095,14.0,93,7.3,CLOSED,20.447074,73.607776,74,Strong
265,2026-01-01 04:25:00,C369,SH01201,R062,2.4,71,5.8,OPEN,21.971682,71.311896,37,Medium
266,2026-01-01 04:26:00,C355,SH01730,R069,10.1,71,3.8,CLOSED,21.303256,71.254149,35,Strong
267,2026-01-01 04:27:00,C019,SH03922,R048,3.2,89,1.2,CLOSED,22.403489,70.473326,58,Weak
268,2026-01-01 04:28:00,C361,SH02421,R057,14.9,76,3.0,OPEN,23.565794,71.245952,50,Medium
269,2026-01-01 04:29:00,C390,SH03017,R053,6.5,84,7.9,CLOSED,20.773815,70.362792,35,Medium
270,2026-01-01 04:30:00,C165,SH04752,R028,14.3,84,3.6,OPEN,20.38106,73.171925,82,Medium
271,2026-01-01 04:31:00,C014,SH01831,R035,13.2,87,7.1,CLOSED,20.308655,71.516174,77,Medium
272,2026-01-01 04:32:00,C271,SH04487,R094,13.8,82,7.1,CLOSED,23.107816,71.514921,29,Strong
273,2026-01-01 04:33:00,C255,SH03578,R020,14.7,94,1.1,CLOSED,22.242582,70.290716,100,Medium
274,2026-01-01 04:34:00,C019,SH03341,R040,8.4,87,1.8,CLOSED,23.40194,70.771434,65,Medium
275,2026-01-01 04:35:00,C049,SH01583,R025,6.3,67,5.8,OPEN,23.710253,71.955101,92,Weak
276,2026-01-01 04:36:00,C217,SH03010,R080,7.1,77,1.6,CLOSED,23.58036,70.245499,69,Medium
277,2026-01-01 04:37:00,C442,SH00365,R085,14.8,93,1.8,CLOSED,23.633884,73.685011,44,Medium
278,2026-01-01 04:38:00,C205,SH03117,R072,2.0,77,1.0,CLOSED,20.520188,73.817631,30,Strong
279,2026-01-01 04:39:00,C119,SH00814,R013,12.8,76,5.3,OPEN,23.963434,73.199,42,Medium
280,2026-01-01 04:40:00,C478,SH03142,R030,9.3,74,7.9,CLOSED,22.038894,73.751026,68,Weak
281,2026-01-01 04:41:00,C022,SH01682,R028,5.2,62,2.8,CLOSED,22.053817,71.694802,92,Strong
282,2026-01-01 04:42:00,C081,SH00652,R065,4.9,75,6.7,OPEN,20.308126,73.861855,48,Strong
283,2026-01-01 04:43:00,C024,SH03570,R078,8.8,64,2.4,CLOSED,22.814588,73.107373,54,Medium
284,2026-01-01 04:44:00,C202,SH02708,R038,3.7,91,3.7,OPEN,22.535711,73.649218,85,Medium
285,2026-01-01 04:45:00,C240,SH02326,R070,13.7,82,7.2,OPEN,22.51055,73.815163,62,Strong
286,2026-01-01 04:46:00,C073,SH02774,R078,11.1,64,4.5,CLOSED,22.197521,72.832189,64,Medium
287,2026-01-01 04:47:00,C103,SH04173,R018,4.2,80,2.9,OPEN,22.852848,73.007187,50,Medium
288,2026-01-01 04:48:00,C079,SH01037,R038,14.7,71,3.0,OPEN,20.124587,71.91058,75,Strong
289,2026-01-01 04:49:00,C395,SH04879,R031,3.0,81,2.1,CLOSED,21.701313,72.912482,44,Weak
290,2026-01-01 04:50:00,C342,SH01351,R040,3.9,81,6.9,OPEN,21.797891,70.645762,22,Weak
291,2026-01-01 04:51:00,C280,SH03620,R035,6.9,87,3.4,OPEN,21.543636,70.122191,37,Weak
292,2026-01-01 04:52:00,C267,SH03355,R063,7.8,80,1.4,CLOSED,21.28507,73.153307,62,Strong
293,2026-01-01 04:53:00,C421,SH00557,R039,13.2,73,6.6,CLOSED,22.029216,73.684306,87,Strong
294,2026-01-01 04:54:00,C281,SH01053,R029,11.0,82,1.3,CLOSED,21.275495,73.67194,47,Medium
295,2026-01-01 04:55:00,C184,SH01557,R032,3.0,90,7.4,CLOSED,23.070894,72.522507,38,Medium
296,2026-01-01 04:56:00,C403,SH01789,R036,12.0,95,5.2,CLOSED,23.231532,71.103564,86,Medium
297,2026-01-01 04:57:00,C309,SH01473,R078,12.7,85,7.6,CLOSED,23.298996,72.383942,42,Medium
298,2026-01-01 04:58:00,C251,SH04095,R065,5.5,61,3.1,CLOSED,20.337858,72.49466,26,Medium
299,2026-01-01 04:59:00,C255,SH01056,R017,6.8,91,3.0,CLOSED,21.145945,70.214093,97,Medium
300,2026-01-01 05:00:00,C015,SH01954,R017,2.4,85,7.2,OPEN,22.21674,72.861069,32,Medium
301,2026-01-01 05:01:00,C393,SH00390,R026,2.3,88,4.2,OPEN,21.104855,72.122131,26,Medium
302,2026-01-01 05:02:00,C317,SH00095,R079,4.5,88,2.1,CLOSED,21.924249,72.926012,41,Weak
303,2026-01-01 05:03:00,C308,SH02086,R033,9.9,61,8.0,OPEN,22.270318,71.9046,37,Strong
304,2026-01-01 05:04:00,C358,SH03985,R061,10.7,64,2.3,OPEN,22.412229,73.813257,80,Medium
305,2026-01-01 05:05:00,C246,SH03601,R009,7.2,68,5.9,CLOSED,21.612714,73.308899,32,Weak
306,2026-01-01 05:06:00,C078,SH04656,R071,14.5,87,2.2,OPEN,23.580598,73.777022,60,Strong
307,2026-01-01 05:07:00,C038,SH04445,R079,4.9,80,7.2,CLOSED,22.854403,72.449277,72,Weak
308,2026-01-01 05:08:00,C119,SH01890,R085,3.8,84,1.7,CLOSED,22.381691,73.239552,32,Strong
309,2026-01-01 05:09:00,C085,SH04403,R065,14.0,88,1.8,CLOSED,22.956845,71.849172,93,Strong
310,2026-01-01 05:10:00,C016,SH00390,R048,2.9,89,7.0,CLOSED,21.569057,70.135451,88,Strong
311,2026-01-01 05:11:00,C440,SH03453,R024,11.1,94,1.4,CLOSED,21.431252,72.999256,30,Medium
312,2026-01-01 05:12:00,C299,SH02455,R017,4.1,65,2.0,OPEN,23.163465,71.23504,40,Strong
313,2026-01-01 05:13:00,C176,SH04218,R024,11.5,60,1.3,CLOSED,22.176391,72.988544,85,Medium
314,2026-01-01 05:14:00,C142,SH04554,R014,13.4,73,4.1,OPEN,23.709478,72.66781,57,Strong
315,2026-01-01 05:15:00,C126,SH04505,R027,6.0,95,3.3,CLOSED,21.658648,70.59301,91,Strong
316,2026-01-01 05:16:00,C004,SH00624,R057,12.4,66,1.1,CLOSED,20.726006,70.702493,47,Medium
317,2026-01-01 05:17:00,C385,SH02650,R017,3.4,91,5.1,CLOSED,20.350205,73.376846,80,Weak
318,2026-01-01 05:18:00,C117,SH01344,R099,12.4,75,7.1,CLOSED,20.745172,72.742072,65,Medium
319,2026-01-01 05:19:00,C435,SH02463,R022,9.3,61,2.8,OPEN,20.37699,71.106174,86,Medium
320,2026-01-01 05:20:00,C345,SH02016,R063,7.7,85,4.0,OPEN,21.485107,72.718488,56,Weak
321,2026-01-01 05:21:00,C448,SH01842,R096,3.3,87,5.4,OPEN,20.339136,72.010961,96,Medium
322,2026-01-01 05:22:00,C053,SH04740,R064,6.9,91,3.8,OPEN,20.601834,73.608235,84,Medium
323,2026-01-01 05:23:00,C474,SH01703,R069,8.5,87,2.0,OPEN,22.1273,71.172514,88,Medium
324,2026-01-01 05:24:00,C130,SH02130,R047,5.0,65,7.4,CLOSED,23.612548,71.633271,75,Medium
325,2026-01-01 05:25:00,C320,SH01417,R035,4.6,81,3.7,CLOSED,22.305256,71.081317,42,Strong
326,2026-01-01 05:26:00,C206,SH01511,R086,12.8,67,3.9,OPEN,22.406055,70.616933,26,Strong
327,2026-01-01 05:27:00,C187,SH04828,R071,2.8,73,7.0,OPEN,22.751962,70.289196,89,Medium
328,2026-01-01 05:28:00,C431,SH02971,R092,5.0,67,4.4,CLOSED,21.078365,71.948266,55,Weak
329,2026-01-01 05:29:00,C389,SH03890,R062,10.3,77,4.8,OPEN,20.358361,71.662113,26,Strong
330,2026-01-01 05:30:00,C458,SH03037,R022,4.6,88,4.8,OPEN,21.766001,72.131308,90,Strong
331,2026-01-01 05:31:00,C211,SH02295,R031,9.1,76,2.0,OPEN,22.616469,71.672935,88,Medium
332,2026-01-01 05:32:00,C499,SH01581,R032,8.0,62,7.6,OPEN,20.647747,70.271402,98,Medium
333,2026-01-01 05:33:00,C406,SH02242,R046,12.0,62,5.8,OPEN,22.398887,73.16131,74,Weak
334,2026-01-01 05:34:00,C276,SH03415,R074,9.4,95,6.0,OPEN,23.953624,71.259188,40,Medium
335,2026-01-01 05:35:00,C494,SH02289,R050,8.2,66,2.2,OPEN,21.437566,72.001465,69,Strong
336,2026-01-01 05:36:00,C398,SH01922,R054,9.3,73,7.5,OPEN,23.379522,72.335823,56,Strong
337,2026-01-01 05:37:00,C368,SH02696,R009,2.3,60,2.7,OPEN,20.752854,72.884166,31,Medium
338,2026-01-01 05:38:00,C031,SH04018,R096,8.2,79,6.3,CLOSED,22.363356,72.742403,97,Medium
339,2026-01-01 05:39:00,C051,SH04601,R023,14.9,89,7.2,CLOSED,22.519573,73.563402,91,Strong
340,2026-01-01 05:40:00,C441,SH04253,R070,8.2,65,7.4,CLOSED,22.309294,70.021389,74,Weak
341,2026-01-01 05:41:00,C433,SH03349,R018,4.5,82,7.2,CLOSED,23.731853,73.072575,41,Strong
342,2026-01-01 05:42:00,C055,SH01630,R043,5.3,61,6.5,OPEN,21.006618,71.150937,57,Strong
343,2026-01-01 05:43:00,C325,SH03295,R086,5.3,79,2.3,OPEN,23.107192,72.178638,90,Medium
344,2026-01-01 05:44:00,C480,SH00142,R070,8.9,95,1.7,OPEN,23.522938,71.150151,88,Weak
345,2026-01-01 05:45:00,C143,SH01595,R004,11.7,88,2.1,OPEN,20.049059,73.079087,70,Weak
346,2026-01-01 05:46:00,C181,SH02297,R045,3.4,88,1.4,OPEN,20.567405,71.358039,53,Weak
347,2026-01-01 05:47:00,C227,SH02994,R024,7.0,93,6.2,CLOSED,22.696503,70.620103,100,Weak
348,2026-01-01 05:48:00,C353,SH02586,R054,4.6,80,6.9,CLOSED,23.800174,73.922187,41,Weak
349,2026-01-01 05:49:00,C149,SH01330,R061,3.4,70,2.3,CLOSED,23.183346,71.435468,99,Medium
350,2026-01-01 05:50:00,C255,SH00489,R027,10.3,84,6.1,CLOSED,22.71683,73.254244,97,Medium
351,2026-01-01 05:51:00,C373,SH02251,R004,8.7,87,4.4,OPEN,21.941997,70.977096,84,Weak
352,2026-01-01 05:52:00,C473,SH04838,R081,9.0,93,6.7,OPEN,21.09941,71.182928,64,Medium
353,2026-01-01 05:53:00,C195,SH03840,R057,8.0,83,7.0,OPEN,21.301322,71.009111,82,Strong
354,2026-01-01 05:54:00,C404,SH00811,R078,4.0,72,1.2,OPEN,23.787718,72.051917,86,Medium
355,2026-01-01 05:55:00,C179,SH02703,R032,10.9,95,1.3,CLOSED,21.679564,71.694828,65,Weak
356,2026-01-01 05:56:00,C368,SH02837,R015,12.4,69,5.3,CLOSED,23.106087,71.698147,95,Weak
357,2026-01-01 05:57:00,C238,SH01187,R062,6.1,76,2.5,OPEN,20.546193,73.172062,94,Medium
358,2026-01-01 05:58:00,C451,SH02304,R061,9.7,81,6.8,CLOSED,23.336741,71.400322,58,Medium
359,2026-01-01 05:59:00,C071,SH02521,R026,8.6,68,4.6,OPEN,23.787615,72.979737,25,Weak
360,2026-01-01 06:00:00,C201,SH03691,R076,7.4,78,7.0,CLOSED,20.414474,70.024388,45,Strong
361,2026-01-01 06:01:00,C480,SH01672,R012,9.3,67,1.9,OPEN,22.576554,70.434904,23,Strong
362,2026-01-01 06:02:00,C291,SH00668,R083,12.7,71,5.5,OPEN,22.514652,70.703928,85,Weak
363,2026-01-01 06:03:00,C160,SH02275,R080,9.9,76,6.2,CLOSED,21.516762,71.936132,23,Strong
364,2026-01-01 06:04:00,C212,SH02773,R090,9.1,77,5.6,CLOSED,23.951741,73.203782,95,Weak
365,2026-01-01 06:05:00,C055,SH02456,R031,2.6,88,3.9,CLOSED,21.590029,72.367261,31,Strong
366,2026-01-01 06:06:00,C322,SH02607,R049,7.9,69,5.4,OPEN,22.165285,70.558302,72,Strong
367,2026-01-01 06:07:00,C427,SH02076,R086,8.0,72,4.1,OPEN,23.751155,71.371986,83,Weak
368,2026-01-01 06:08:00,C245,SH03662,R099,12.5,68,2.9,CLOSED,20.994511,71.697126,58,Strong
369,2026-01-01 06:09:00,C462,SH02026,R070,14.1,84,2.1,OPEN,20.886652,70.847626,26,Medium
370,2026-01-01 06:10:00,C273,SH04440,R005,10.7,67,1.5,OPEN,22.631472,70.190215,74,Strong
371,2026-01-01 06:11:00,C102,SH01007,R075,14.6,83,4.3,OPEN,20.228036,72.254601,79,Medium
372,2026-01-01 06:12:00,C250,SH03585,R077,14.2,86,7.4,CLOSED,20.088869,72.898248,37,Strong
373,2026-01-01 06:13:00,C492,SH04038,R098,10.1,82,4.6,OPEN,23.42609,71.213334,96,Medium
374,2026-01-01 06:14:00,C190,SH04165,R040,8.4,67,7.6,OPEN,22.322016,73.435727,36,Weak
375,2026-01-01 06:15:00,C361,SH01358,R043,9.3,77,2.0,OPEN,23.223307,70.198759,50,Strong
376,2026-01-01 06:16:00,C393,SH02194,R003,8.1,89,1.4,CLOSED,21.539783,72.896395,68,Strong
377,2026-01-01 06:17:00,C477,SH02503,R074,14.4,83,2.1,CLOSED,23.723287,71.745154,82,Strong
378,2026-01-01 06:18:00,C392,SH01432,R038,14.7,78,4.1,OPEN,23.760096,73.244724,20,Weak
379,2026-01-01 06:19:00,C430,SH02896,R079,13.7,73,7.0,CLOSED,23.985208,73.1639,85,Weak
380,2026-01-01 06:20:00,C265,SH00419,R061,5.2,86,3.3,OPEN,21.091958,73.714877,100,Strong
381,2026-01-01 06:21:00,C437,SH03392,R034,7.8,89,6.1,OPEN,23.226864,73.069445,27,Weak
382,2026-01-01 06:22:00,C478,SH03428,R032,3.2,69,2.3,CLOSED,23.77147,71.468529,78,Medium
383,2026-01-01 06:23:00,C277,SH03460,R022,5.4,70,2.1,OPEN,23.155796,71.542756,31,Medium
384,2026-01-01 06:24:00,C384,SH02333,R051,6.9,72,3.3,CLOSED,20.741337,72.591744,21,Weak
385,2026-01-01 06:25:00,C203,SH02673,R032,8.8,92,1.4,CLOSED,23.252091,70.667207,30,Medium
386,2026-01-01 06:26:00,C367,SH01380,R098,13.8,90,7.4,OPEN,21.289078,72.243936,26,Weak
387,2026-01-01 06:27:00,C108,SH04953,R071,10.9,91,5.0,OPEN,21.434392,73.581859,22,Strong
388,2026-01-01 06:28:00,C294,SH04277,R050,12.0,87,3.5,OPEN,21.112941,73.739134,20,Weak
389,2026-01-01 06:29:00,C496,SH02881,R008,5.5,73,7.7,CLOSED,20.12167,73.876654,65,Strong
390,2026-01-01 06:30:00,C013,SH01052,R015,8.2,94,5.6,OPEN,22.224791,70.053029,50,Medium
391,2026-01-01 06:31:00,C396,SH03394,R070,4.9,88,5.1,CLOSED,22.197184,70.904012,83,Strong
392,2026-01-01 06:32:00,C238,SH03621,R028,13.0,88,1.9,CLOSED,21.011216,70.903671,54,Medium
393,2026-01-01 06:33:00,C314,SH03198,R008,5.4,63,7.6,CLOSED,23.055774,71.509951,68,Weak
394,2026-01-01 06:34:00,C499,SH02794,R016,11.8,78,2.9,CLOSED,20.905157,71.816127,65,Medium
395,2026-01-01 06:35:00,C128,SH04666,R011,2.4,61,5.1,OPEN,20.71276,70.583879,83,Weak
396,2026-01-01 06:36:00,C335,SH03472,R087,5.7,84,5.9,CLOSED,22.484274,70.034406,32,Weak
397,2026-01-01 06:37:00,C222,SH03574,R061,14.8,85,5.6,OPEN,21.042354,70.028663,93,Medium
398,2026-01-01 06:38:00,C198,SH01741,R034,7.2,85,4.1,OPEN,21.051298,72.131742,24,Medium
399,2026-01-01 06:39:00,C368,SH00810,R006,8.2,65,2.3,OPEN,21.286208,73.205983,57,Strong
400,2026-01-01 06:40:00,C135,SH04211,R022,13.3,85,3.0,OPEN,21.999331,70.628871,89,Strong
401,2026-01-01 06:41:00,C107,SH02179,R084,14.6,77,3.3,CLOSED,21.663742,72.002418,79,Strong
402,2026-01-01 06:42:00,C388,SH00294,R058,2.4,75,4.5,OPEN,20.375612,70.147596,81,Weak
403,2026-01-01 06:43:00,C091,SH02016,R070,6.0,74,5.3,CLOSED,23.783635,71.346491,36,Strong
404,2026-01-01 06:44:00,C406,SH03239,R100,8.1,93,2.0,CLOSED,22.942281,72.459844,35,Weak
405,2026-01-01 06:45:00,C255,SH03626,R096,5.0,60,7.6,CLOSED,21.396117,70.943224,54,Strong
406,2026-01-01 06:46:00,C002,SH04453,R017,10.9,85,1.4,CLOSED,23.838569,72.666213,78,Weak
407,2026-01-01 06:47:00,C117,SH02499,R043,6.8,95,5.3,CLOSED,22.662249,70.879511,73,Strong
408,2026-01-01 06:48:00,C037,SH03541,R005,14.4,72,2.5,OPEN,22.175243,72.925916,56,Medium
409,2026-01-01 06:49:00,C371,SH04871,R030,4.6,73,7.3,CLOSED,22.476026,72.747871,37,Weak
410,2026-01-01 06:50:00,C317,SH04476,R032,8.8,62,4.0,OPEN,22.284447,70.451671,22,Strong
411,2026-01-01 06:51:00,C321,SH02038,R062,13.9,66,1.2,CLOSED,22.459214,71.280003,46,Medium
412,2026-01-01 06:52:00,C138,SH03657,R060,9.8,95,6.5,CLOSED,20.621639,71.735262,42,Strong
413,2026-01-01 06:53:00,C241,SH04925,R006,11.3,83,3.1,CLOSED,20.832643,73.147453,24,Medium
414,2026-01-01 06:54:00,C431,SH02320,R008,13.3,68,5.0,OPEN,20.661265,73.848437,94,Strong
415,2026-01-01 06:55:00,C252,SH04036,R063,8.8,87,5.9,CLOSED,20.368848,71.94582,39,Medium
416,2026-01-01 06:56:00,C490,SH03136,R080,14.6,93,2.4,OPEN,20.27003,73.440637,42,Weak
417,2026-01-01 06:57:00,C166,SH00089,R032,13.0,76,1.1,CLOSED,21.030417,70.145036,61,Medium
418,2026-01-01 06:58:00,C221,SH04897,R081,7.3,70,3.9,CLOSED,22.513122,71.699066,42,Weak
419,2026-01-01 06:59:00,C418,SH02140,R023,6.9,80,6.1,CLOSED,22.143023,72.583942,70,Weak
420,2026-01-01 07:00:00,C168,SH02029,R036,10.0,65,7.4,OPEN,20.972949,70.647112,98,Weak
421,2026-01-01 07:01:00,C025,SH02165,R091,11.7,84,1.9,OPEN,23.505334,70.45998,94,Weak
422,2026-01-01 07:02:00,C133,SH00873,R050,12.9,90,2.9,CLOSED,23.274302,70.702599,97,Weak
423,2026-01-01 07:03:00,C351,SH00796,R034,11.6,84,4.4,OPEN,21.121364,71.464546,70,Medium
424,2026-01-01 07:04:00,C371,SH03886,R002,6.5,71,3.2,CLOSED,20.335737,72.637157,36,Medium
425,2026-01-01 07:05:00,C397,SH04842,R046,3.0,95,6.0,OPEN,20.261345,70.635524,61,Medium
426,2026-01-01 07:06:00,C445,SH04039,R089,9.0,66,6.9,OPEN,22.190519,73.16545,81,Medium
427,2026-01-01 07:07:00,C250,SH02576,R053,12.2,86,2.4,OPEN,21.665598,73.364603,23,Strong
428,2026-01-01 07:08:00,C094,SH01462,R066,7.3,60,6.6,OPEN,23.811816,70.434686,33,Medium
429,2026-01-01 07:09:00,C131,SH01642,R053,12.6,70,4.1,OPEN,21.654954,73.418429,34,Medium
430,2026-01-01 07:10:00,C166,SH04748,R045,5.4,66,4.4,CLOSED,22.286901,70.592797,40,Weak
431,2026-01-01 07:11:00,C105,SH04425,R010,7.7,72,1.5,CLOSED,21.720704,73.907242,38,Weak
432,2026-01-01 07:12:00,C187,SH00132,R079,12.8,68,5.3,CLOSED,20.55943,71.849618,56,Medium
433,2026-01-01 07:13:00,C461,SH02023,R051,10.3,80,5.9,CLOSED,20.186478,73.037268,37,Medium
434,2026-01-01 07:14:00,C087,SH01320,R041,5.6,66,2.0,CLOSED,21.616847,73.584567,31,Weak
435,2026-01-01 07:15:00,C465,SH04655,R046,6.9,89,7.5,CLOSED,23.636338,72.758874,40,Weak
436,2026-01-01 07:16:00,C245,SH02060,R031,4.7,80,7.1,OPEN,21.772813,72.795387,47,Weak
437,2026-01-01 07:17:00,C233,SH04099,R042,12.7,89,3.2,OPEN,21.501734,71.569188,78,Strong
438,2026-01-01 07:18:00,C303,SH02349,R094,2.2,71,4.4,CLOSED,22.177051,70.517719,48,Strong
439,2026-01-01 07:19:00,C222,SH02319,R099,3.3,86,4.3,CLOSED,20.190932,71.612625,22,Medium
440,2026-01-01 07:20:00,C383,SH01207,R084,7.3,66,2.0,CLOSED,23.483365,71.055323,56,Strong
441,2026-01-01 07:21:00,C485,SH03065,R048,5.2,78,2.4,OPEN,22.844493,73.075033,65,Strong
442,2026-01-01 07:22:00,C131,SH04956,R060,4.0,63,5.6,CLOSED,21.629175,73.250468,94,Weak
443,2026-01-01 07:23:00,C342,SH01430,R079,14.0,60,2.9,OPEN,21.107778,70.200418,96,Medium
444,2026-01-01 07:24:00,C167,SH01187,R044,8.0,88,4.3,CLOSED,22.171806,70.461792,74,Weak
445,2026-01-01 07:25:00,C152,SH03817,R021,7.0,78,2.9,OPEN,20.085637,72.211087,94,Strong
446,2026-01-01 07:26:00,C138,SH03588,R001,10.4,92,5.8,CLOSED,22.077328,73.661456,63,Strong
447,2026-01-01 07:27:00,C182,SH04409,R001,3.5,91,2.6,OPEN,23.090049,73.180667,55,Strong
448,2026-01-01 07:28:00,C060,SH04149,R077,2.5,72,4.7,CLOSED,23.839853,70.460085,47,Medium
449,2026-01-01 07:29:00,C013,SH04195,R033,13.2,92,7.4,CLOSED,22.99793,71.45613,44,Weak
450,2026-01-01 07:30:00,C383,SH01252,R096,12.7,77,7.6,CLOSED,22.18027,71.080541,39,Medium
451,2026-01-01 07:31:00,C358,SH00640,R078,13.6,74,5.4,CLOSED,23.095384,73.940786,94,Weak
452,2026-01-01 07:32:00,C458,SH04577,R068,5.0,63,6.8,CLOSED,20.992181,72.919164,96,Medium
453,2026-01-01 07:33:00,C425,SH00522,R075,10.2,70,1.8,OPEN,23.061886,72.745548,49,Weak
454,2026-01-01 07:34:00,C204,SH03537,R001,2.7,87,1.0,CLOSED,21.60043,72.400566,47,Medium
455,2026-01-01 07:35:00,C169,SH00465,R046,3.5,62,2.6,CLOSED,22.254162,73.831469,97,Weak
456,2026-01-01 07:36:00,C076,SH03950,R065,9.2,73,6.9,OPEN,20.415472,70.22565,79,Weak
457,2026-01-01 07:37:00,C417,SH00120,R099,2.3,70,1.4,CLOSED,20.019685,70.626428,70,Strong
458,2026-01-01 07:38:00,C065,SH01373,R085,2.5,88,6.8,OPEN,20.833648,73.067582,77,Strong
459,2026-01-01 07:39:00,C477,SH01127,R084,2.7,87,1.8,OPEN,23.562947,71.918257,83,Strong
460,2026-01-01 07:40:00,C002,SH00821,R100,9.8,95,1.7,OPEN,23.398311,70.337831,91,Weak
461,2026-01-01 07:41:00,C432,SH02256,R045,12.8,88,2.2,CLOSED,22.673302,73.880485,94,Medium
462,2026-01-01 07:42:00,C324,SH00203,R059,12.2,94,1.6,CLOSED,22.524077,72.364903,50,Medium
463,2026-01-01 07:43:00,C015,SH00252,R059,11.5,78,5.5,CLOSED,21.896886,72.577114,57,Medium
464,2026-01-01 07:44:00,C198,SH03017,R045,10.9,90,5.1,CLOSED,23.959469,73.76412,84,Strong
465,2026-01-01 07:45:00,C029,SH01803,R054,8.6,92,5.3,CLOSED,22.915324,70.204899,91,Weak
466,2026-01-01 07:46:00,C055,SH03950,R094,11.4,94,7.3,OPEN,20.019248,72.9623,56,Medium
467,2026-01-01 07:47:00,C025,SH00892,R001,8.8,95,5.7,CLOSED,21.018495,71.58064,71,Strong
468,2026-01-01 07:48:00,C361,SH01448,R073,14.0,77,3.6,CLOSED,20.823351,70.375956,41,Strong
469,2026-01-01 07:49:00,C308,SH01780,R059,8.5,86,6.1,OPEN,22.632994,70.297232,59,Weak
470,2026-01-01 07:50:00,C499,SH00785,R059,10.7,65,3.4,CLOSED,20.046928,70.332846,91,Strong
471,2026-01-01 07:51:00,C289,SH02571,R075,5.2,94,4.3,CLOSED,20.549846,71.914911,33,Weak
472,2026-01-01 07:52:00,C473,SH04716,R055,5.2,82,1.3,CLOSED,21.844078,73.015941,57,Weak
473,2026-01-01 07:53:00,C267,SH02697,R066,4.7,91,7.1,CLOSED,21.22268,73.095355,57,Strong
474,2026-01-01 07:54:00,C261,SH03065,R080,6.6,69,5.4,CLOSED,23.910326,72.742722,35,Strong
475,2026-01-01 07:55:00,C468,SH04242,R090,13.8,89,3.7,OPEN,23.669079,70.263683,22,Strong
476,2026-01-01 07:56:00,C287,SH00656,R039,8.1,73,1.2,OPEN,23.453185,72.039375,65,Weak
477,2026-01-01 07:57:00,C267,SH00910,R045,3.6,66,4.1,OPEN,22.764049,72.496497,45,Medium
478,2026-01-01 07:58:00,C400,SH02772,R056,12.8,70,5.9,CLOSED,23.257201,71.726277,59,Strong
479,2026-01-01 07:59:00,C387,SH00498,R082,10.9,65,3.3,CLOSED,23.617848,73.908525,35,Strong
480,2026-01-01 08:00:00,C445,SH01743,R054,12.8,85,2.6,CLOSED,22.449563,72.309432,76,Strong
481,2026-01-01 08:01:00,C276,SH02316,R082,5.5,91,1.1,OPEN,20.769583,70.183797,74,Strong
482,2026-01-01 08:02:00,C292,SH04403,R099,13.6,74,7.8,OPEN,21.242478,71.829561,36,Medium
