shipment_id,container_id,product_id,quantity_kg,origin_city,destination_city,dispatch_time,expected_delivery,driver_id,transport_company
SH00223,C135,AVO001,1016,Vadodara,Indore,2026-01-10 07:00:00,2026-01-11 04:00:00,D0013,FastMove
SH00224,C084,AVO001,1797,Vadodara,Surat,2026-01-10 08:00:00,2026-01-10 19:00:00,D0442,FastMove
SH00225,C475,AVO001,1755,Ahmedabad,Vadodara,2026-01-10 09:00:00,2026-01-11 04:00:00,D0787,TransGo
SH00226,C369,AVO001,1658,Indore,Bengaluru,2026-01-10 10:00:00,2026-01-11 03:00:00,D0624,FastMove
SH00227,C346,AVO001,853,Delhi,Pune,2026-01-10 11:00:00,2026-01-11 06:00:00,D0097,FastMove
SH00228,C183,AVO001,1569,Bengaluru,Ahmedabad,2026-01-10 12:00:00,2026-01-11 08:00:00,D0461,BlueLog
SH00229,C427,AVO001,1485,Ahmedabad,Surat,2026-01-10 13:00:00,2026-01-11 20:00:00,D0656,BlueLog
SH00230,C041,AVO001,644,Surat,Nagpur,2026-01-10 14:00:00,2026-01-11 14:00:00,D0483,TransGo
SH00231,C248,AVO001,1932,Delhi,Nagpur,2026-01-10 15:00:00,2026-01-12 00:00:00,D0175,TransGo
SH00232,C363,AVO001,1518,Jaipur,Surat,2026-01-10 16:00:00,2026-01-11 12:00:00,D0566,TransGo
SH00233,C288,AVO001,1422,Pune,Bengaluru,2026-01-10 17:00:00,2026-01-11 19:00:00,D0383,BlueLog
SH00234,C431,AVO001,1986,Delhi,Delhi,2026-01-10 18:00:00,2026-01-11 16:00:00,D0244,TransGo
SH00235,C331,AVO001,1856,Nagpur,Vadodara,2026-01-10 19:00:00,2026-01-12 06:00:00,D0091,FastMove
SH00236,C389,AVO001,1231,Ahmedabad,Pune,2026-01-10 20:00:00,2026-01-11 08:00:00,D0453,BlueLog
SH00237,C489,AVO001,1245,Bengaluru,Delhi,2026-01-10 21:00:00,2026-01-12 06:00:00,D0178,TransGo
SH00238,C252,AVO001,1479,Surat,Bengaluru,2026-01-10 22:00:00,2026-01-11 13:00:00,D0625,BlueLog
SH00239,C228,AVO001,1840,Pune,Nagpur,2026-01-10 23:00:00,2026-01-11 13:00:00,D0410,FastMove
SH00240,C064,AVO001,1144,Vadodara,Pune,2026-01-11 00:00:00,2026-01-11 13:00:00,D0338,BlueLog
SH00241,C093,AVO001,1764,Nagpur,Vadodara,2026-01-11 01:00:00,2026-01-11 16:00:00,D0568,TransGo
SH00242,C219,AVO001,1458,Indore,Nagpur,2026-01-11 02:00:00,2026-01-12 03:00:00,D0319,BlueLog
SH00243,C267,AVO001,1760,Nagpur,Vadodara,2026-01-11 03:00:00,2026-01-12 05:00:00,D0212,FastMove
SH00244,C345,AVO001,816,Surat,Delhi,2026-01-11 04:00:00,2026-01-11 15:00:00,D0436,FastMove
SH00245,C366,AVO001,1840,Nagpur,Pune,2026-01-11 05:00:00,2026-01-12 08:00:00,D0451,FastMove
SH00246,C418,AVO001,1592,Indore,Delhi,2026-01-11 06:00:00,2026-01-12 16:00:00,D0212,BlueLog
SH00247,C044,AVO001,1978,Mumbai,Mumbai,2026-01-11 07:00:00,2026-01-12 08:00:00,D0397,BlueLog
SH00248,C228,AVO001,1313,Pune,Indore,2026-01-11 08:00:00,2026-01-12 06:00:00,D0535,TransGo
SH00249,C019,AVO001,1702,Ahmedabad,Bengaluru,2026-01-11 09:00:00,2026-01-12 07:00:00,D0501,FastMove
SH00250,C149,AVO001,1214,Pune,Bengaluru,2026-01-11 10:00:00,2026-01-12 02:00:00,D0185,BlueLog
SH00251,C285,AVO001,624,Mumbai,Nagpur,2026-01-11 11:00:00,2026-01-12 02:00:00,D0457,FastMove
SH00252,C227,AVO001,1186,Mumbai,Jaipur,2026-01-11 12:00:00,2026-01-11 21:00:00,D0766,FastMove
SH00253,C143,AVO001,1338,Indore,Delhi,2026-01-11 13:00:00,2026-01-12 13:00:00,D0099,BlueLog
SH00254,C206,AVO001,1608,Jaipur,Bengaluru,2026-01-11 14:00:00,2026-01-12 21:00:00,D0490,TransGo
SH00255,C077,AVO001,1154,Pune,Delhi,2026-01-11 15:00:00,2026-01-12 03:00:00,D0626,BlueLog
SH00256,C116,AVO001,942,Indore,Pune,2026-01-11 16:00:00,2026-01-12 03:00:00,D0716,BlueLog
SH00257,C218,AVO001,607,Indore,Pune,2026-01-11 17:00:00,2026-01-12 12:00:00,D0574,FastMove
SH00258,C481,AVO001,1073,Jaipur,Surat,2026-01-11 18:00:00,2026-01-12 14:00:00,D0499,TransGo
SH00259,C229,AVO001,1117,Vadodara,Bengaluru,2026-01-11 19:00:00,2026-01-12 15:00:00,D0321,FastMove
SH00260,C090,AVO001,705,Indore,Pune,2026-01-11 20:00:00,2026-01-12 18:00:00,D0158,FastMove
SH00261,C055,AVO001,1602,Mumbai,Nagpur,2026-01-11 21:00:00,2026-01-12 15:00:00,D0324,FastMove
SH00262,C488,AVO001,1886,Nagpur,Delhi,2026-01-11 22:00:00,2026-01-13 05:00:00,D0596,FastMove
SH00263,C288,AVO001,1713,Indore,Delhi,2026-01-11 23:00:00,2026-01-12 22:00:00,D0708,FastMove
SH00264,C422,AVO001,1598,Ahmedabad,Pune,2026-01-12 00:00:00,2026-01-12 15:00:00,D0550,BlueLog
SH00265,C440,AVO001,1717,Ahmedabad,Surat,2026-01-12 01:00:00,2026-01-13 09:00:00,D0329,TransGo
SH00266,C389,AVO001,626,Delhi,Jaipur,2026-01-12 02:00:00,2026-01-12 10:00:00,D0353,FastMove
SH00267,C186,AVO001,1729,Bengaluru,Jaipur,2026-01-12 03:00:00,2026-01-12 17:00:00,D0296,BlueLog
SH00268,C161,AVO001,1313,Jaipur,Pune,2026-01-12 04:00:00,2026-01-12 12:00:00,D0399,TransGo
SH00269,C462,AVO001,1217,Bengaluru,Bengaluru,2026-01-12 05:00:00,2026-01-13 15:00:00,D0228,BlueLog
SH00270,C034,AVO001,1752,Delhi,Jaipur,2026-01-12 06:00:00,2026-01-12 20:00:00,D0728,FastMove
SH00271,C050,AVO001,1388,Surat,Delhi,2026-01-12 07:00:00,2026-01-12 17:00:00,D0418,BlueLog
SH00272,C058,AVO001,1592,Pune,Delhi,2026-01-12 08:00:00,2026-01-12 20:00:00,D0385,FastMove
SH00273,C167,AVO001,1610,Nagpur,Vadodara,2026-01-12 09:00:00,2026-01-12 23:00:00,D0199,BlueLog
SH00274,C085,AVO001,1601,Pune,Pune,2026-01-12 10:00:00,2026-01-12 21:00:00,D0453,TransGo
SH00275,C268,AVO001,766,Jaipur,Pune,2026-01-12 11:00:00,2026-01-13 22:00:00,D0342,TransGo
SH00276,C407,AVO001,2000,Delhi,Bengaluru,2026-01-12 12:00:00,2026-01-13 00:00:00,D0022,FastMove
SH00277,C399,AVO001,856,Ahmedabad,Ahmedabad,2026-01-12 13:00:00,2026-01-13 19:00:00,D0509,TransGo
SH00278,C251,AVO001,570,Mumbai,Pune,2026-01-12 14:00:00,2026-01-13 15:00:00,D0481,TransGo
SH00279,C074,AVO001,928,Delhi,Pune,2026-01-12 15:00:00,2026-01-13 07:00:00,D0759,FastMove
SH00280,C034,AVO001,1285,Indore,Surat,2026-01-12 16:00:00,2026-01-13 16:00:00,D0473,BlueLog
SH00281,C369,AVO001,993,Ahmedabad,Surat,2026-01-12 17:00:00,2026-01-14 00:00:00,D0714,FastMove
SH00282,C022,AVO001,1046,Nagpur,Ahmedabad,2026-01-12 18:00:00,2026-01-13 04:00:00,D0109,BlueLog
SH00283,C444,AVO001,1319,Delhi,Mumbai,2026-01-12 19:00:00,2026-01-13 17:00:00,D0736,TransGo
SH00284,C268,AVO001,1954,Indore,Vadodara,2026-01-12 20:00:00,2026-01-13 08:00:00,D0442,FastMove
SH00285,C332,AVO001,1214,Jaipur,Jaipur,2026-01-12 21:00:00,2026-01-13 18:00:00,D0377,TransGo
SH00286,C473,AVO001,921,Ahmedabad,Mumbai,2026-01-12 22:00:00,2026-01-13 10:00:00,D0244,BlueLog
SH00287,C011,AVO001,993,Jaipur,Indore,2026-01-12 23:00:00,2026-01-14 08:00:00,D0632,FastMove
SH00288,C291,AVO001,695,Surat,Pune,2026-01-13 00:00:00,2026-01-14 10:00:00,D0540,BlueLog
SH00289,C023,AVO001,1381,Vadodara,Jaipur,2026-01-13 01:00:00,2026-01-13 13:00:00,D0242,TransGo
SH00290,C396,AVO001,1852,Delhi,Jaipur,2026-01-13 02:00:00,2026-01-14 10:00:00,D0351,TransGo
SH00291,C383,AVO001,596,Nagpur,Indore,2026-01-13 03:00:00,2026-01-13 15:00:00,D0706,TransGo
SH00292,C187,AVO001,1697,Surat,Delhi,2026-01-13 04:00:00,2026-01-13 15:00:00,D0252,TransGo
SH00293,C328,AVO001,755,Jaipur,Pune,2026-01-13 05:00:00,2026-01-14 14:00:00,D0020,FastMove
SH00294,C067,AVO001,808,Vadodara,Surat,2026-01-13 06:00:00,2026-01-14 05:00:00,D0654,BlueLog
SH00295,C248,AVO001,637,Bengaluru,Jaipur,2026-01-13 07:00:00,2026-01-13 17:00:00,D0482,TransGo
SH00296,C309,AVO001,1526,Mumbai,Pune,2026-01-13 08:00:00,2026-01-14 09:00:00,D0691,TransGo
SH00297,C484,AVO001,1306,Bengaluru,Nagpur,2026-01-13 09:00:00,2026-01-14 06:00:00,D0248,TransGo
SH00298,C195,AVO001,1478,Delhi,Indore,2026-01-13 10:00:00,2026-01-13 21:00:00,D0069,BlueLog
SH00299,C304,AVO001,1751,Delhi,Mumbai,2026-01-13 11:00:00,2026-01-13 22:00:00,D0364,BlueLog
SH00300,C453,AVO001,901,Mumbai,Bengaluru,2026-01-13 12:00:00,2026-01-13 22:00:00,D0004,TransGo
SH00301,C222,AVO001,980,Mumbai,Vadodara,2026-01-13 13:00:00,2026-01-14 12:00:00,D0627,BlueLog
SH00302,C294,AVO001,1378,Nagpur,Vadodara,2026-01-13 14:00:00,2026-01-14 10:00:00,D0644,BlueLog
SH00303,C344,AVO001,1719,Surat,Vadodara,2026-01-13 15:00:00,2026-01-14 18:00:00,D0490,FastMove
SH00304,C113,AVO001,1050,Delhi,Indore,2026-01-13 16:00:00,2026-01-14 14:00:00,D0547,BlueLog
SH00305,C138,AVO001,1552,Pune,Indore,2026-01-13 17:00:00,2026-01-14 15:00:00,D0303,TransGo
SH00306,C303,AVO001,873,Delhi,Nagpur,2026-01-13 18:00:00,2026-01-14 23:00:00,D0408,TransGo
SH00307,C355,AVO001,1347,Nagpur,Bengaluru,2026-01-13 19:00:00,2026-01-14 15:00:00,D0489,TransGo
SH00308,C113,AVO001,1127,Surat,Mumbai,2026-01-13 20:00:00,2026-01-14 08:00:00,D0506,BlueLog
SH00309,C424,AVO001,1236,Vadodara,Vadodara,2026-01-13 21:00:00,2026-01-15 06:00:00,D0555,FastMove
SH00310,C071,AVO001,718,Nagpur,Pune,2026-01-13 22:00:00,2026-01-14 20:00:00,D0039,FastMove
SH00311,C241,AVO001,1994,Bengaluru,Delhi,2026-01-13 23:00:00,2026-01-15 00:00:00,D0381,BlueLog
SH00312,C365,AVO001,529,Nagpur,Ahmedabad,2026-01-14 00:00:00,2026-01-15 08:00:00,D0276,TransGo
SH00313,C415,AVO001,632,Indore,Vadodara,2026-01-14 01:00:00,2026-01-14 09:00:00,D0663,FastMove
SH00314,C372,AVO001,1527,Surat,Bengaluru,2026-01-14 02:00:00,2026-01-14 22:00:00,D0115,BlueLog
SH00315,C351,AVO001,1159,Bengaluru,Bengaluru,2026-01-14 03:00:00,2026-01-15 07:00:00,D0713,TransGo
SH00316,C294,AVO001,1416,Mumbai,Bengaluru,2026-01-14 04:00:00,2026-01-15 03:00:00,D0543,FastMove
SH00317,C302,AVO001,1891,Surat,Ahmedabad,2026-01-14 05:00:00,2026-01-14 18:00:00,D0057,TransGo
SH00318,C060,AVO001,587,Mumbai,Nagpur,2026-01-14 06:00:00,2026-01-15 06:00:00,D0313,BlueLog
SH00319,C083,AVO001,1592,Pune,Ahmedabad,2026-01-14 07:00:00,2026-01-15 18:00:00,D0223,BlueLog
SH00320,C258,AVO001,1222,Bengaluru,Jaipur,2026-01-14 08:00:00,2026-01-15 00:00:00,D0630,BlueLog
SH00321,C147,AVO001,1683,Ahmedabad,Mumbai,2026-01-14 09:00:00,2026-01-15 20:00:00,D0611,FastMove
SH00322,C030,AVO001,544,Jaipur,Bengaluru,2026-01-14 10:00:00,2026-01-15 03:00:00,D0487,FastMove
SH00323,C224,AVO001,639,Pune,Ahmedabad,2026-01-14 11:00:00,2026-01-15 19:00:00,D0696,BlueLog
SH00324,C477,AVO001,1804,Jaipur,Jaipur,2026-01-14 12:00:00,2026-01-15 07:00:00,D0364,TransGo
SH00325,C467,AVO001,803,Pune,Ahmedabad,2026-01-14 13:00:00,2026-01-15 04:00:00,D0061,FastMove
SH00326,C035,AVO001,1414,Delhi,Ahmedabad,2026-01-14 14:00:00,2026-01-15 05:00:00,D0264,BlueLog
SH00327,C354,AVO001,1943,Nagpur,Jaipur,2026-01-14 15:00:00,2026-01-15 02:00:00,D0490,TransGo
SH00328,C375,AVO001,1753,Surat,Indore,2026-01-14 16:00:00,2026-01-15 09:00:00,D0269,TransGo
SH00329,C150,AVO001,927,Pune,Jaipur,2026-01-14 17:00:00,2026-01-15 22:00:00,D0036,FastMove
SH00330,C235,AVO001,1596,Surat,Pune,2026-01-14 18:00:00,2026-01-15 09:00:00,D0506,TransGo
SH00331,C051,AVO001,1106,Bengaluru,Jaipur,2026-01-14 19:00:00,2026-01-15 09:00:00,D0529,FastMove
SH00332,C051,AVO001,1009,Ahmedabad,Indore,2026-01-14 20:00:00,2026-01-15 22:00:00,D0119,BlueLog
SH00333,C255,AVO001,1234,Bengaluru,Bengaluru,2026-01-14 21:00:00,2026-01-15 18:00:00,D0410,TransGo
SH00334,C498,AVO001,1363,Surat,Jaipur,2026-01-14 22:00:00,2026-01-16 09:00:00,D0145,FastMove
SH00335,C066,AVO001,624,Vadodara,Jaipur,2026-01-14 23:00:00,2026-01-16 02:00:00,D0441,TransGo
SH00336,C049,AVO001,912,Bengaluru,Vadodara,2026-01-15 00:00:00,2026-01-15 23:00:00,D0610,FastMove
SH00337,C136,AVO001,1541,Mumbai,Delhi,2026-01-15 01:00:00,2026-01-16 10:00:00,D0157,TransGo
SH00338,C366,AVO001,1601,Vadodara,Surat,2026-01-15 02:00:00,2026-01-16 03:00:00,D0677,TransGo
SH00339,C467,AVO001,698,Delhi,Indore,2026-01-15 03:00:00,2026-01-15 19:00:00,D0769,BlueLog
SH00340,C146,AVO001,784,Mumbai,Jaipur,2026-01-15 04:00:00,2026-01-16 10:00:00,D0390,BlueLog
SH00341,C246,AVO001,1693,Pune,Nagpur,2026-01-15 05:00:00,2026-01-16 01:00:00,D0504,BlueLog
SH00342,C261,AVO001,557,Jaipur,Surat,2026-01-15 06:00:00,2026-01-16 03:00:00,D0616,BlueLog
SH00343,C128,AVO001,1877,Surat,Indore,2026-01-15 07:00:00,2026-01-15 17:00:00,D0301,TransGo
SH00344,C021,AVO001,1211,Surat,Mumbai,2026-01-15 08:00:00,2026-01-15 18:00:00,D0047,TransGo
SH00345,C158,AVO001,1225,Vadodara,Mumbai,2026-01-15 09:00:00,2026-01-16 10:00:00,D0482,TransGo
SH00346,C184,AVO001,1169,Pune,Delhi,2026-01-15 10:00:00,2026-01-16 22:00:00,D0539,BlueLog
SH00347,C168,AVO001,1734,Ahmedabad,Ahmedabad,2026-01-15 11:00:00,2026-01-16 15:00:00,D0791,TransGo
SH00348,C112,AVO001,1136,Vadodara,Nagpur,2026-01-15 12:00:00,2026-01-16 06:00:00,D0732,FastMove
SH00349,C301,AVO001,509,Indore,Vadodara,2026-01-15 13:00:00,2026-01-17 00:00:00,D0674,BlueLog
SH00350,C076,AVO001,994,Pune,Mumbai,2026-01-15 14:00:00,2026-01-16 06:00:00,D0409,BlueLog
SH00351,C071,AVO001,837,Nagpur,Bengaluru,2026-01-15 15:00:00,2026-01-16 01:00:00,D0324,FastMove
SH00352,C466,AVO001,1944,Ahmedabad,Pune,2026-01-15 16:00:00,2026-01-16 01:00:00,D0457,BlueLog
SH00353,C206,AVO001,730,Vadodara,Ahmedabad,2026-01-15 17:00:00,2026-01-17 00:00:00,D0653,FastMove
SH00354,C262,AVO001,1834,Indore,Delhi,2026-01-15 18:00:00,2026-01-16 04:00:00,D0071,BlueLog
SH00355,C422,AVO001,972,Mumbai,Nagpur,2026-01-15 19:00:00,2026-01-16 17:00:00,D0732,TransGo
SH00356,C235,AVO001,520,Bengaluru,Pune,2026-01-15 20:00:00,2026-01-16 18:00:00,D0444,TransGo
SH00357,C057,AVO001,893,Surat,Ahmedabad,2026-01-15 21:00:00,2026-01-16 14:00:00,D0220,TransGo
SH00358,C311,AVO001,1102,Vadodara,Vadodara,2026-01-15 22:00:00,2026-01-16 17:00:00,D0273,FastMove
SH00359,C025,AVO001,559,Surat,Indore,2026-01-15 23:00:00,2026-01-16 08:00:00,D0212,BlueLog
SH00360,C162,AVO001,1426,Vadodara,Mumbai,2026-01-16 00:00:00,2026-01-16 15:00:00,D0690,BlueLog
SH00361,C099,AVO001,561,Ahmedabad,Pune,2026-01-16 01:00:00,2026-01-17 04:00:00,D0611,TransGo
SH00362,C453,AVO001,1868,Surat,Indore,2026-01-16 02:00:00,2026-01-17 09:00:00,D0030,TransGo
SH00363,C117,AVO001,1473,Pune,Nagpur,2026-01-16 03:00:00,2026-01-16 11:00:00,D0230,BlueLog
SH00364,C033,AVO001,532,Pune,Delhi,2026-01-16 04:00:00,2026-01-17 06:00:00,D0087,TransGo
SH00365,C277,AVO001,1034,Ahmedabad,Jaipur,2026-01-16 05:00:00,2026-01-16 13:00:00,D0557,FastMove
SH00366,C181,AVO001,1030,Nagpur,Jaipur,2026-01-16 06:00:00,2026-01-17 17:00:00,D0414,TransGo
SH00367,C271,AVO001,1592,Indore,Vadodara,2026-01-16 07:00:00,2026-01-16 17:00:00,D0185,FastMove
SH00368,C289,AVO001,1306,Pune,Bengaluru,2026-01-16 08:00:00,2026-01-16 22:00:00,D0539,BlueLog
SH00369,C265,AVO001,605,Delhi,Pune,2026-01-16 09:00:00,2026-01-17 00:00:00,D0327,FastMove
SH00370,C021,AVO001,1336,Bengaluru,Indore,2026-01-16 10:00:00,2026-01-17 20:00:00,D0515,BlueLog
SH00371,C409,AVO001,1911,Surat,Pune,2026-01-16 11:00:00,2026-01-17 12:00:00,D0421,TransGo
SH00372,C200,AVO001,1614,Vadodara,Bengaluru,2026-01-16 12:00:00,2026-01-16 21:00:00,D0223,BlueLog
SH00373,C156,AVO001,1946,Jaipur,Vadodara,2026-01-16 13:00:00,2026-01-17 13:00:00,D0024,TransGo
SH00374,C137,AVO001,890,Nagpur,Nagpur,2026-01-16 14:00:00,2026-01-17 21:00:00,D0547,BlueLog
SH00375,C118,AVO001,680,Ahmedabad,Indore,2026-01-16 15:00:00,2026-01-17 04:00:00,D0054,TransGo
SH00376,C431,AVO001,1324,Vadodara,Surat,2026-01-16 16:00:00,2026-01-17 04:00:00,D0102,BlueLog
SH00377,C363,AVO001,1702,Jaipur,Indore,2026-01-16 17:00:00,2026-01-17 06:00:00,D0224,TransGo
SH00378,C240,AVO001,1852,Mumbai,Jaipur,2026-01-16 18:00:00,2026-01-18 05:00:00,D0230,BlueLog
SH00379,C066,AVO001,1192,Nagpur,Indore,2026-01-16 19:00:00,2026-01-17 18:00:00,D0525,TransGo
SH00380,C189,AVO001,1386,Bengaluru,Ahmedabad,2026-01-16 20:00:00,2026-01-18 07:00:00,D0454,FastMove
SH00381,C483,AVO001,1327,Delhi,Jaipur,2026-01-16 21:00:00,2026-01-18 06:00:00,D0580,BlueLog
SH00382,C194,AVO001,1771,Mumbai,Pune,2026-01-16 22:00:00,2026-01-18 03:00:00,D0615,TransGo
SH00383,C413,AVO001,1205,Mumbai,Surat,2026-01-16 23:00:00,2026-01-17 20:00:00,D0601,FastMove
SH00384,C032,AVO001,1442,Mumbai,Ahmedabad,2026-01-17 00:00:00,2026-01-17 22:00:00,D0360,TransGo
SH00385,C047,AVO001,1186,Surat,Vadodara,2026-01-17 01:00:00,2026-01-18 11:00:00,D0604,TransGo
SH00386,C393,AVO001,1759,Delhi,Pune,2026-01-17 02:00:00,2026-01-18 04:00:00,D0172,FastMove
SH00387,C352,AVO001,1138,Indore,Ahmedabad,2026-01-17 03:00:00,2026-01-18 02:00:00,D0768,FastMove
SH00388,C015,AVO001,1526,Vadodara,Mumbai,2026-01-17 04:00:00,2026-01-17 21:00:00,D0266,BlueLog
SH00389,C290,AVO001,672,Delhi,Nagpur,2026-01-17 05:00:00,2026-01-18 10:00:00,D0186,BlueLog
SH00390,C151,AVO001,665,Pune,Indore,2026-01-17 06:00:00,2026-01-18 01:00:00,D0409,TransGo
SH00391,C417,AVO001,1427,Indore,Mumbai,2026-01-17 07:00:00,2026-01-18 09:00:00,D0501,TransGo
SH00392,C043,AVO001,1872,Surat,Surat,2026-01-17 08:00:00,2026-01-17 16:00:00,D0286,BlueLog
SH00393,C138,AVO001,1136,Pune,Nagpur,2026-01-17 09:00:00,2026-01-18 08:00:00,D0633,TransGo
SH00394,C349,AVO001,1190,Surat,Indore,2026-01-17 10:00:00,2026-01-18 21:00:00,D0351,BlueLog
SH00395,C435,AVO001,963,Delhi,Surat,2026-01-17 11:00:00,2026-01-17 19:00:00,D0452,TransGo
SH00396,C102,AVO001,1306,Pune,Pune,2026-01-17 12:00:00,2026-01-18 03:00:00,D0084,FastMove
SH00397,C021,AVO001,856,Delhi,Surat,2026-01-17 13:00:00,2026-01-18 11:00:00,D0552,TransGo
SH00398,C270,AVO001,832,Surat,Jaipur,2026-01-17 14:00:00,2026-01-18 05:00:00,D0264,TransGo
SH00399,C266,AVO001,1396,Ahmedabad,Surat,2026-01-17 15:00:00,2026-01-18 18:00:00,D0733,FastMove
SH00400,C211,AVO001,1316,Nagpur,Jaipur,2026-01-17 16:00:00,2026-01-18 08:00:00,D0454,FastMove
SH00401,C290,AVO001,548,Mumbai,Indore,2026-01-17 17:00:00,2026-01-19 03:00:00,D0750,TransGo
SH00402,C215,AVO001,831,Jaipur,Pune,2026-01-17 18:00:00,2026-01-19 04:00:00,D0557,TransGo
SH00403,C399,AVO001,1539,Nagpur,Bengaluru,2026-01-17 19:00:00,2026-01-18 08:00:00,D0274,FastMove
SH00404,C384,AVO001,1485,Vadodara,Delhi,2026-01-17 20:00:00,2026-01-19 02:00:00,D0468,FastMove
SH00405,C283,AVO001,1271,Vadodara,Ahmedabad,2026-01-17 21:00:00,2026-01-18 16:00:00,D0556,TransGo
SH00406,C416,AVO001,1967,Nagpur,Ahmedabad,2026-01-17 22:00:00,2026-01-18 14:00:00,D0021,TransGo
SH00407,C038,AVO001,1039,Jaipur,Pune,2026-01-17 23:00:00,2026-01-18 15:00:00,D0789,TransGo
SH00408,C130,AVO001,1504,Surat,Pune,2026-01-18 00:00:00,2026-01-19 10:00:00,D0496,BlueLog
SH00409,C113,AVO001,811,Mumbai,Jaipur,2026-01-18 01:00:00,2026-01-18 10:00:00,D0177,BlueLog
SH00410,C049,AVO001,1459,Nagpur,Indore,2026-01-18 02:00:00,2026-01-19 11:00:00,D0026,BlueLog
SH00411,C139,AVO001,605,Nagpur,Indore,2026-01-18 03:00:00,2026-01-19 15:00:00,D0760,TransGo
SH00412,C107,AVO001,1228,Bengaluru,Indore,2026-01-18 04:00:00,2026-01-18 15:00:00,D0347,FastMove
SH00413,C448,AVO001,1282,Jaipur,Vadodara,2026-01-18 05:00:00,2026-01-18 15:00:00,D0235,TransGo
SH00414,C226,AVO001,1648,Delhi,Jaipur,2026-01-18 06:00:00,2026-01-19 03:00:00,D0727,TransGo
SH00415,C382,AVO001,1392,Bengaluru,Vadodara,2026-01-18 07:00:00,2026-01-18 20:00:00,D0155,BlueLog
SH00416,C170,AVO001,1220,Jaipur,Mumbai,2026-01-18 08:00:00,2026-01-19 12:00:00,D0608,FastMove
SH00417,C295,AVO001,862,Pune,Mumbai,2026-01-18 09:00:00,2026-01-19 10:00:00,D0210,FastMove
SH00418,C485,AVO001,1942,Ahmedabad,Delhi,2026-01-18 10:00:00,2026-01-19 13:00:00,D0541,TransGo
SH00419,C365,AVO001,830,Ahmedabad,Vadodara,2026-01-18 11:00:00,2026-01-19 00:00:00,D0768,BlueLog
SH00420,C332,AVO001,1319,Jaipur,Indore,2026-01-18 12:00:00,2026-01-19 07:00:00,D0721,BlueLog
SH00421,C273,AVO001,654,Surat,Delhi,2026-01-18 13:00:00,2026-01-19 04:00:00,D0160,BlueLog
SH00422,C466,AVO001,1311,Indore,Nagpur,2026-01-18 14:00:00,2026-01-19 16:00:00,D0280,FastMove
SH00423,C306,AVO001,1192,Indore,Delhi,2026-01-18 15:00:00,2026-01-19 01:00:00,D0607,TransGo
SH00424,C029,AVO001,785,Nagpur,Indore,2026-01-18 16:00:00,2026-01-19 05:00:00,D0094,BlueLog
SH00425,C034,AVO001,549,Pune,Vadodara,2026-01-18 17:00:00,2026-01-19 07:00:00,D0738,FastMove
SH00426,C206,AVO001,1961,Nagpur,Nagpur,2026-01-18 18:00:00,2026-01-19 10:00:00,D0715,TransGo
SH00427,C136,AVO001,1640,Jaipur,Mumbai,2026-01-18 19:00:00,2026-01-20 01:00:00,D0405,FastMove
SH00428,C124,AVO001,645,Delhi,Pune,2026-01-18 20:00:00,2026-01-20 01:00:00,D0619,BlueLog
SH00429,C323,AVO001,1947,Jaipur,Surat,2026-01-18 21:00:00,2026-01-19 14:00:00,D0354,TransGo
SH00430,C443,AVO001,534,Bengaluru,Indore,2026-01-18 22:00:00,2026-01-19 16:00:00,D0599,BlueLog
SH00431,C391,AVO001,1590,Delhi,Jaipur,2026-01-18 23:00:00,2026-01-20 05:00:00,D0778,TransGo
SH00432,C027,AVO001,1695,Indore,Mumbai,2026-01-19 00:00:00,2026-01-19 21:00:00,D0416,TransGo
SH00433,C064,AVO001,1658,Surat,Surat,2026-01-19 01:00:00,2026-01-20 09:00:00,D0571,TransGo
SH00434,C210,AVO001,1213,Pune,Jaipur,2026-01-19 02:00:00,2026-01-20 09:00:00,D0042,BlueLog
SH00435,C476,AVO001,1084,Nagpur,Bengaluru,2026-01-19 03:00:00,2026-01-20 00:00:00,D0661,BlueLog
SH00436,C404,AVO001,1667,Indore,Vadodara,2026-01-19 04:00:00,2026-01-20 06:00:00,D0610,FastMove
SH00437,C380,AVO001,1891,Surat,Jaipur,2026-01-19 05:00:00,2026-01-20 06:00:00,D0608,FastMove
SH00438,C468,AVO001,799,Delhi,Pune,2026-01-19 06:00:00,2026-01-20 04:00:00,D0403,TransGo
SH00439,C475,AVO001,1639,Pune,Nagpur,2026-01-19 07:00:00,2026-01-20 19:00:00,D0658,BlueLog
SH00440,C310,AVO001,1704,Bengaluru,Jaipur,2026-01-19 08:00:00,2026-01-20 00:00:00,D0402,FastMove
SH00441,C374,AVO001,568,Vadodara,Pune,2026-01-19 09:00:00,2026-01-20 19:00:00,D0649,FastMove
SH00442,C199,AVO001,1061,Mumbai,Vadodara,2026-01-19 10:00:00,2026-01-19 18:00:00,D0123,TransGo
SH00443,C474,AVO001,718,Indore,Pune,2026-01-19 11:00:00,2026-01-20 09:00:00,D0247,BlueLog
SH00444,C022,AVO001,960,Mumbai,Mumbai,2026-01-19 12:00:00,2026-01-20 22:00:00,D0099,TransGo
SH00445,C020,AVO001,1685,Mumbai,Surat,2026-01-19 13:00:00,2026-01-20 05:00:00,D0425,BlueLog
SH00446,C418,AVO001,1210,Mumbai,Surat,2026-01-19 14:00:00,2026-01-21 00:00:00,D0399,TransGo
SH00447,C320,AVO001,957,Pune,Nagpur,2026-01-19 15:00:00,2026-01-20 17:00:00,D0502,BlueLog
